id,hour,max,min,days,loanamount,intrate,fundedamount,remaining,count,subgrade
125757257,06,2018-01-03,2018-01-03,0,18000,7.35,12075,5925,1,A4
125757257,07,2018-01-03,2018-01-03,0,18000,7.35,12100,5900,1,A4
125757257,08,2018-01-03,2018-01-03,0,18000,7.35,12125,5875,1,A4
125757257,09,2018-01-03,2018-01-03,0,18000,7.35,12250,5750,2,A4
125757257,11,2018-01-03,2018-01-03,0,18000,7.35,6850,11150,1,A4
125757257,10,2018-01-02,2018-01-02,0,18000,7.35,6825,11175,2,A4
125760409,05,2018-01-03,2018-01-03,0,17150,22.91,16900,250,68,E1
125761233,01,2018-01-03,2018-01-03,0,8000,7.35,6075,1925,9,A4
125761233,03,2018-01-03,2018-01-03,0,8000,7.35,6100,1900,1,A4
125761233,04,2018-01-03,2018-01-03,0,8000,7.35,6125,1875,1,A4
125761233,11,2018-01-03,2018-01-02,1,8000,7.35,5600,2400,3,A4
125761233,12,2018-01-03,2018-01-03,0,8000,7.35,5650,2350,2,A4
125761233,10,2018-01-02,2018-01-02,0,8000,7.35,5500,2500,3,A4
125761439,01,2018-01-03,2018-01-03,0,14000,13.59,13850,150,51,C2
125761439,11,2018-01-03,2018-01-02,1,14000,13.59,8300,5700,2,C2
125761439,12,2018-01-03,2018-01-03,0,14000,13.59,8350,5650,2,C2
125761439,10,2018-01-02,2018-01-02,0,14000,13.59,8250,5750,2,C2
125761798,07,2017-12-29,2017-12-29,0,8000,7.35,3950,4050,1,A4
125761798,08,2017-12-29,2017-12-29,0,8000,7.35,3975,4025,1,A4
125762376,01,2018-01-04,2018-01-04,0,35000,18.06,34850,150,101,D2
125762376,12,2018-01-04,2018-01-04,0,35000,18.06,3775,31225,1,D2
125762376,05,2018-01-03,2018-01-03,0,35000,18.06,2775,32225,24,D2
125762376,06,2018-01-03,2018-01-03,0,35000,18.06,2800,32200,1,D2
125762376,07,2018-01-03,2018-01-03,0,35000,18.06,2975,32025,4,D2
125762376,08,2018-01-03,2018-01-03,0,35000,18.06,3025,31975,2,D2
125762376,09,2018-01-03,2018-01-03,0,35000,18.06,3075,31925,2,D2
125762819,07,2017-12-29,2017-12-29,0,14875,9.93,13525,1350,1,B2
125762819,08,2017-12-29,2017-12-29,0,14875,9.93,13675,1200,3,B2
125765338,07,2017-12-29,2017-12-29,0,21000,13.59,5850,15150,1,C2
125765338,08,2017-12-29,2017-12-29,0,21000,13.59,5925,15075,1,C2
125767207,01,2018-01-04,2018-01-04,0,7200,6.08,6925,275,22,A2
125767207,02,2018-01-04,2018-01-04,0,7200,6.08,7050,150,4,A2
125767207,03,2018-01-04,2018-01-04,0,7200,6.08,7100,100,2,A2
125767207,12,2018-01-04,2018-01-04,0,7200,6.08,5900,1300,3,A2
125767207,05,2018-01-03,2018-01-03,0,7200,6.08,4275,2925,34,A2
125767207,06,2018-01-03,2018-01-03,0,7200,6.08,4375,2825,5,A2
125767207,07,2018-01-03,2018-01-03,0,7200,6.08,4675,2525,7,A2
125767207,08,2018-01-03,2018-01-03,0,7200,6.08,4950,2250,8,A2
125767207,09,2018-01-03,2018-01-03,0,7200,6.08,4925,2275,2,A2
125768142,02,2018-01-08,2018-01-06,2,13500,7.97,7075,6425,6,A5
125768142,04,2018-01-08,2018-01-06,2,13500,7.97,7150,6350,8,A5
125768142,08,2018-01-08,2018-01-08,0,13500,7.97,7325,6175,6,A5
125768142,09,2018-01-08,2018-01-05,3,13500,7.97,11225,2275,61,A5
125768142,10,2018-01-08,2018-01-05,3,13500,7.97,11925,1575,21,A5
125768142,11,2018-01-08,2018-01-05,3,13500,7.97,12225,1275,15,A5
125768142,12,2018-01-08,2018-01-06,2,13500,7.97,12625,875,10,A5
125768142,01,2018-01-07,2018-01-06,1,13500,7.97,6600,6900,11,A5
125768142,03,2018-01-07,2018-01-06,1,13500,7.97,6675,6825,6,A5
125768142,05,2018-01-07,2018-01-06,1,13500,7.97,6775,6725,4,A5
125768142,06,2018-01-07,2018-01-07,0,13500,7.97,6825,6675,1,A5
125768142,07,2018-01-07,2018-01-07,0,13500,7.97,6800,6700,2,A5
125768338,07,2017-12-29,2017-12-29,0,10000,7.97,3400,6600,1,A5
125768338,08,2017-12-29,2017-12-29,0,10000,7.97,3475,6525,2,A5
125771188,05,2018-01-05,2018-01-05,0,7000,18.06,6900,100,19,D2
125772572,05,2018-01-05,2018-01-05,0,4200,17.09,4175,25,25,D1
125787626,01,2018-01-04,2018-01-04,0,15000,9.44,14975,25,1,B1
125787626,12,2018-01-04,2018-01-04,0,15000,9.44,9150,5850,2,B1
125787626,05,2018-01-03,2018-01-03,0,15000,9.44,3175,11825,5,B1
125787626,06,2018-01-03,2018-01-03,0,15000,9.44,3050,11950,4,B1
125787626,07,2018-01-03,2018-01-03,0,15000,9.44,3125,11875,2,B1
125787626,08,2018-01-03,2018-01-03,0,15000,9.44,3225,11775,3,B1
125787626,09,2018-01-03,2018-01-03,0,15000,9.44,3300,11700,3,B1
125791101,07,2017-12-29,2017-12-29,0,10000,20,6350,3650,1,D4
125791101,08,2017-12-29,2017-12-29,0,10000,20,6425,3575,2,D4
125794812,01,2018-01-09,2018-01-09,0,14000,13.59,1575,12425,1,C2
125794812,02,2018-01-09,2018-01-09,0,14000,13.59,1675,12325,1,C2
125798318,01,2018-01-04,2018-01-04,0,8000,12.62,7075,925,4,C1
125798585,08,2017-12-29,2017-12-29,0,12000,19.03,10350,1650,1,D3
125802759,04,2018-01-05,2018-01-05,0,16000,10.91,4950,11050,1,B4
125802759,05,2018-01-05,2018-01-05,0,16000,10.91,5300,10700,5,B4
125802759,06,2018-01-05,2018-01-05,0,16000,10.91,5325,10675,1,B4
125802759,08,2018-01-05,2018-01-05,0,16000,10.91,5375,10625,2,B4
125802759,09,2018-01-05,2018-01-05,0,16000,10.91,5825,10175,9,B4
125802759,11,2018-01-05,2018-01-05,0,16000,10.91,5900,10100,1,B4
125803360,01,2018-01-04,2018-01-04,0,30000,20,29825,175,91,D4
125803360,12,2018-01-04,2018-01-04,0,30000,20,3850,26150,1,D4
125803360,09,2018-01-03,2018-01-03,0,30000,20,9200,20800,5,D4
125803661,01,2018-01-09,2018-01-08,1,16000,10.42,14950,1050,25,B3
125803661,02,2018-01-09,2018-01-08,1,16000,10.42,14200,1800,7,B3
125803661,03,2018-01-08,2018-01-08,0,16000,10.42,9500,6500,6,B3
125810251,01,2018-01-04,2018-01-04,0,20000,14.08,19300,700,58,C3
125810251,12,2018-01-04,2018-01-04,0,20000,14.08,1375,18625,1,C3
125810251,09,2018-01-03,2018-01-03,0,20000,14.08,5400,14600,2,C3
125810353,09,2018-01-05,2018-01-05,0,20000,19.03,14275,5725,11,D3
125810353,10,2018-01-05,2018-01-05,0,20000,19.03,8800,11200,2,D3
125810353,11,2018-01-05,2018-01-05,0,20000,19.03,8850,11150,2,D3
125810973,04,2018-01-05,2018-01-05,0,15000,12.62,4725,10275,1,C1
125810973,05,2018-01-05,2018-01-05,0,15000,12.62,5350,9650,4,C1
125810973,06,2018-01-05,2018-01-05,0,15000,12.62,5375,9625,1,C1
125810973,11,2018-01-05,2018-01-05,0,15000,12.62,5525,9475,3,C1
125810973,01,2018-01-04,2018-01-04,0,15000,12.62,1875,13125,4,C1
125811904,01,2018-01-03,2018-01-03,0,3600,17.09,3500,100,3,D1
125813469,01,2018-01-03,2018-01-03,0,17000,25.82,16975,25,12,E4
125814993,07,2017-12-29,2017-12-29,0,24000,14.08,19725,4275,1,C3
125814993,08,2017-12-29,2017-12-29,0,24000,14.08,19900,4100,2,C3
125820011,10,2018-01-02,2018-01-02,0,6500,6.08,6475,25,6,A2
125822052,01,2018-01-08,2018-01-08,0,15775,24.85,14175,1600,58,E3
125831672,01,2018-01-03,2018-01-03,0,10000,15.05,9450,550,74,C4
125831672,11,2018-01-03,2018-01-02,1,10000,15.05,3525,6475,4,C4
125831672,12,2018-01-03,2018-01-03,0,10000,15.05,3600,6400,3,C4
125831672,10,2018-01-02,2018-01-02,0,10000,15.05,3425,6575,2,C4
125832316,01,2018-01-09,2018-01-06,3,10000,10.42,7800,2200,19,B3
125832316,02,2018-01-08,2018-01-07,1,10000,10.42,6575,3425,6,B3
125832316,03,2018-01-08,2018-01-06,2,10000,10.42,6625,3375,4,B3
125832316,09,2018-01-08,2018-01-05,3,10000,10.42,5525,4475,32,B3
125832316,10,2018-01-08,2018-01-05,3,10000,10.42,5725,4275,7,B3
125832316,11,2018-01-08,2018-01-05,3,10000,10.42,5850,4150,9,B3
125832316,12,2018-01-08,2018-01-07,1,10000,10.42,5975,4025,6,B3
125832316,04,2018-01-07,2018-01-05,2,10000,10.42,3050,6950,5,B3
125832316,05,2018-01-07,2018-01-05,2,10000,10.42,3150,6850,7,B3
125832316,08,2018-01-07,2018-01-07,0,10000,10.42,3175,6825,1,B3
125832316,07,2018-01-06,2018-01-06,0,10000,10.42,2725,7275,1,B3
125832316,06,2018-01-05,2018-01-05,0,10000,10.42,2100,7900,1,B3
125833143,01,2018-01-08,2018-01-06,2,5600,17.09,4675,925,11,D1
125833143,02,2018-01-08,2018-01-06,2,5600,17.09,4725,875,3,D1
125833143,03,2018-01-08,2018-01-06,2,5600,17.09,5425,175,11,D1
125833143,04,2018-01-08,2018-01-06,2,5600,17.09,2700,2900,4,D1
125833143,06,2018-01-08,2018-01-07,1,5600,17.09,2750,2850,2,D1
125833143,07,2018-01-08,2018-01-08,0,5600,17.09,2850,2750,4,D1
125833143,08,2018-01-08,2018-01-08,0,5600,17.09,3000,2600,4,D1
125833143,09,2018-01-08,2018-01-05,3,5600,17.09,3725,1875,20,D1
125833143,10,2018-01-08,2018-01-05,3,5600,17.09,4075,1525,14,D1
125833143,11,2018-01-08,2018-01-05,3,5600,17.09,4200,1400,10,D1
125833143,12,2018-01-08,2018-01-06,2,5600,17.09,4325,1275,7,D1
